猫TV影视,#genre#
3D裸眼-1视觉,https://vd2.bdstatic.com/mda-kka520dkkf8mrujz/sc/mda-kka520dkkf8mrujz.mp4
3D裸眼-2视觉,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/sc/mda-mdfijn4crxseyky0.mp4
长津湖频视觉,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
终结者频视觉,https://vd3.bdstatic.com/mda-jk1hupziz0524rq1/mda-jk1hupziz0524rq1.mp4
3D投影-1视觉,https://vd4.bdstatic.com/mda-ncuizu4wfrjswzxp/720p/h264_delogo/1648560283895563574/mda-ncuizu4wfrjswzxp.mp4
3D投影-2视觉,https://vd4.bdstatic.com/mda-ncuiyrw7qj9x5w3z/720p/h264_delogo/1648560203494563586/mda-ncuiyrw7qj9x5w3z.mp4
功夫之王视觉,https://vdse.bdstatic.com//92bd4a8082ab3cb7e96e1d852bc0d5f4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-05-07T19%3A35%3A37Z%2F-1%2Fhost%2Fbac03dc21a0ea989035da20433039cdcc82efc3a5773df7c4dbcf4d6b6d62443
龙腾虎跃视觉,https://vd2.bdstatic.com/mda-nb48vhn84vq41zf3/1080p/cae_h264_delogo/1644042257215201305/mda-nb48vhn84vq41zf3.mp4
视觉艺术视觉,https://vd2.bdstatic.com/mda-ncj8cwfhcr4zyrfd/sc/cae_h264_delogo/1647755833056552862/mda-ncj8cwfhcr4zyrfd.mp4
东京新宿视觉,https://vd4.bdstatic.com/mda-na6metzpvv5xqh6h/1080p/cae_h264/1641623274673701803/mda-na6metzpvv5xqh6h.mp4
生物多样视觉,https://vd3.bdstatic.com/mda-ne6irx2irbjbbr6v/sc/cae_h264/1651932935194074079/mda-ne6irx2irbjbbr6v.mp4
艺术科技视觉,https://vd3.bdstatic.com/mda-ncrw9pciw60jymyd/sc/cae_h264_delogo/1648329992683725458/mda-ncrw9pciw60jymyd.mp4
变形金刚视觉,https://vd3.bdstatic.com/mda-khb9j4g6c25biyqj/v1-cae/1080p/mda-khb9j4g6c25biyqj.mp4
变形金刚UHD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/720p/h264_delogo/1649341231263414752/mda-nd6k8tnavw6sj0a5.mp4
变形金刚_LD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/1080p/cae_h264_delogo/1649341416696755483/mda-nd6k8tnavw6sj0a5.mp4
变形金刚_2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4
变形金刚_4K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/uhd/cae_h264_delogo/1649341416749683469/mda-nd6k8tnavw6sj0a5.mp4
X战警黑凤凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8/hd/mda-jetjizur4bnmfux8.mp4
Dreamcatcher,https://vd3.bdstatic.com/mda-mbiqgzsnfeyv74y6/v1-cae/1080p/mda-mbiqgzsnfeyv74y6.mp4
体育频特,#genre#
Astro Premier League 1,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_assp1
Astro EPL 1 backup,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_assp1x
Astro Premier League 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_assp2
Astro Grandstand,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_assp3
Astro Football,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_assp4
Astro Sports Plus,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_sportsplus
Astro Badminton 1,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_badminton1
Astro Badminton 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_badminton2
Astro W-Sports,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_assp5
Supersports 1,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Assp1
Supersports 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Assp2
Supersports 3,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Assp3
Supersports 4,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Assp4
WWE,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Wwe
Fight Sports,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Fs
NBA TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Nba
Astro Cricket,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Acricket
Astro Golf,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Agolf
Tnt Sports 1,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=6fac0aaead
TNT Sports 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=d9a76a79cc
TNT Sports 3,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=5fea4d73db
TNT Sports 4,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=tntsport4
Sony Ten 1,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=ten1_raj
Sony Ten 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=ten2_raj
Sony Ten 3,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=ten3_raj
SPOTV 1 HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_spotv
SPO TV 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=go_spotv2
Skysports F1,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=tiankongf1
Skysports Cricket,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=tiankongcricket
Skysports EPL,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=tiankongepl
Skysports Main Event,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=tiankongmain
Skysports News,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=tiankongnews
Skysports Mix,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=tiankongmix
爱尔达体育2台,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=eltasport2_twn
爱尔达体育3台,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=eltasport3_twn
Rugby Pass TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Rugbypasstv
RTM Sports HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Rtmsport
Arena,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Arena
Arena 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Arena2
BolaArena 1,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Bolaarena1
BolaArena 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Bolaarena2
Astro Beinsports 1,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Astrobein1
Astro Beinsports 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Astrobein2
Astro Beinsports 3,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Astrobein3
电影频特,#genre#
Cinemax,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Cinemax
Animax,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Animax
Movies Now HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=moviesnow_raj
Star Movies HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=starmovies_raj
HBO Family,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Hbofamily
Hits,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Hits
Warner TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=WarnerTV
HBO HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Hbo
HBO Signature,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Hbosignature
HBO Hits,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Hbohitshd
SCM,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Weishimovie
Dreamworks,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Dreamworks
Thrill,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Thrill
Hits Movie,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Hitsmovie
One,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=One
tvN Movie,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Tvnmovie
Celestial Classic,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Celestial2
Celestial Movies HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Celestialindo
Axn HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Axn
Paramount Network,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Paramountnetwork
Astrol Kplus,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Kplus
Rock Actions,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Rockaction
Rock Entertainment,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Rockentertain
纪录频特,#genre#
Natgeo_HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=natgeohd_twn
NatGeo_Wild HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=natgeowild_twn
Animal_Planet,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=animalplanet_twn
Discovery Asia,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=discoverytwn_twn
CI,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=ci_twn
Discovery HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=discoveryhd_twn
NatGeo HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Natgeo
Fashion TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=fashiontv_twn
History,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=History
BBC Earth HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=bbcearth_twn
BBC Earth Lifestyle,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=bbclifestyle_twn
NatGeo Wild HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Natgeowild
Animal Planet (Eng),http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=AnimalPlanet
TLC,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Tlc
Foodnetwork Hd,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Foodnetwork
HGTV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=HGTV
新闻频特,#genre#
Skynews,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=skynews_twn
ABC News,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=abcnews_glo
CBS HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=cbshd_glo
CBSN HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=cbsn_glo
France 24,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=france24_twn
DW (Deutsch),http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=dw_twn
NHK World,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=nhkworld_japan
Fox News,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=foxnews_twn
CNN International,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Cnn
CNN backup,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=cnn_twn
CNBC,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=cnbc_twn
CNA,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=cna
BBC World News,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=bbcnews_twn
BBC World News,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Bbcnews
Bloomberg News,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=bloomberg_twn
Al-Jazeera,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=aljazeera_twn
儿童频特,#genre#
Baby TV Eng,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Babytv
CBeebies,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Cbeebies
Kids TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=KidsTV
Momo TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=momo1_twn
Baby TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=babytv_twn
MiaoMi,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=MiaoMi
Cartoon Network,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Cn
Nickelodeon,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Nickelodeon
Nick Jr,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Nickjr
新加频特,#genre#
Channel 5,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Channel5HD
Channel 8,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Channel8HD
Suria,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Suria
Channel U,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=ChannelU
Vasantham,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Vasantham
CNA backup,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=cna_twn
MeWatch Ch 5,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Mewatch_ch5
MeWatch Ch 8,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Mewatch_ch8
MeWatch Ch U,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Mewatch_chU
MeWatch Suria,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Mewatch_Suria
MeWatch Vasantham,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Mewatch_Vasantham
MeWatch CNA,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Mewatch_cna
马来频特,#genre#
TV1,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TV1
TV1 backup,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TV1_backup
TV2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TV2
TV3,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TV3
TV3 SD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TV3_mega
NTV7,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=NTV7
TV8,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TV8
TV9,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TV9
Ria,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Ria-0
Ria-3,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Ria_backup
Al-Hijrah,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Alhijrah
Al-Hijrah backup,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Alhijrah_backup
Awani,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Awani
Bernama,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Bernama
Prima,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Prima-0
Prima backup,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=AAprima1
Prima backup 2,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=AAprima
Ceria,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Ceria
Astro MTV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=AstroMTV
Mecca Live HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=quran_mido
Madinah HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=sunnah_mido
Oasis,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Oasis
Siar,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Siar
Citra,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=AAcitra
Citra backup,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=AAcitra1
Sensasi,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Sensasi
Aura,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Aura
Rania,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Rania
KBS World,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=KBS
Boo,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Boo
Awesome TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Dsangat
Astro Sonypix,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Asonypix
Sony HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=SetOne
TvN,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TVN
AEC,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=AEC
华丽台 HD （Wah Lai Toi）,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Wlt
欢喜台 HD （Hua Hee Tai）,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Huahee
Astro QJ,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Quanjia
TVB Jade,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Tvbjade
TVB Asia,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Tvbasia
TVB Entertainment,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Tvbentertainment
TVB Classic,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Tvbclassic
AOD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Aodhd
TVB 星河台 Xing He,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Xinhe
爱奇艺 iQiyi,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Qiyi
Goshop,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Goshop
Celestial Movies HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Celestial
Astro LOL,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Astro_lol
Astro Rusi,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Rusi
WION,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Wion
RTM Asean,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Rtmasean
印尼频特,#genre#
TVRI National,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TVRI
RCTI,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Rcti
Kompass TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Kompass
Berita Satu,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=BeritaSatu_eko
Indosiar HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Indosiar
AnTV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Antv
MNC TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Mnctv
Trans 7,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Trans7_eko
Transtv,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Transtv
JTV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=JTV_eko
Metro TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=metrotv_eko
SCTV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=SCTV
Tvone,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Tvone
TVMU,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TVMU_eko
GTV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Gtv
RTV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Rtv
Jak TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=JakTV
iNews TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Inewstv
Daai TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=DaaiTV
Net TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=NetTV
EWTN,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Ewtn
AlQuran AlKareem,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=AlQuran
Tawaf TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=TawafTV
Vision Prime,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=VisionPrime
Muslim TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=MuslimTV
Music TV,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=MusicTV
Lifestyle&amp;Fashion,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Lifestyle
Entertain,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Entertain
印度频特,#genre#
Sun TV HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Suntv
Star Vijay,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Starvijay
Colors Tamil,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Colorstam
Sun Music,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Sunmusic
Astro Sunlife,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Sunlife
Astro Vaanavil,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Vaanavil
Zee Tamil,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Zeetamil
Zee Business,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Zeebusiness
News 18 Tamil,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=news18tamil_raj
Adithya,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Adithya
